"","PrimaryKey","indicator","nwern_percent","percent","line_length","interval","n_lines","pin_n","difference","group"
"11452","16041316555633692017-05-02","LM",17.8752107925801,15.3846153846154,25,200,2,26,2.49059540796472,"I_200_L_25_N_2"
"11453","16041316555633692017-05-02","LM",17.8752107925801,22,50,200,2,50,-4.1247892074199,"I_200_L_50_N_2"
"11454","16041316555633692017-05-02","LM",17.8752107925801,21.4285714285714,100,200,2,100,-3.55336063599133,"I_200_L_100_N_2"
"11455","16041316555633692017-05-02","LM",17.8752107925801,16.3333333333333,25,25,3,300,1.54187745924677,"I_25_L_25_N_3"
"11456","16041316555633692017-05-02","LM",17.8752107925801,17.0608108108108,50,25,3,600,0.814399981769292,"I_25_L_50_N_3"
"11457","16041316555633692017-05-02","LM",17.8752107925801,17.8752107925801,100,25,3,1200,0,"NWERN Base"
"11458","16041316555633692017-05-02","LM",17.8752107925801,15.3333333333333,25,50,3,150,2.54187745924677,"I_50_L_25_N_3"
"11459","16041316555633692017-05-02","LM",17.8752107925801,17.1717171717172,50,50,3,300,0.703493620862929,"I_50_L_50_N_3"
"11460","16041316555633692017-05-02","LM",17.8752107925801,17.5084175084175,100,50,3,600,0.366793284162593,"I_50_L_100_N_3"
"11461","16041316555633692017-05-02","LM",17.8752107925801,21.3333333333333,25,100,3,75,-3.45812254075323,"I_100_L_25_N_3"
"11462","16041316555633692017-05-02","LM",17.8752107925801,20,50,100,3,150,-2.1247892074199,"I_100_L_50_N_3"
"11463","16041316555633692017-05-02","LM",17.8752107925801,22.2222222222222,100,100,3,300,-4.34701142964212,"I_100_L_100_N_3"
"11464","16041316555633692017-05-02","LM",17.8752107925801,23.0769230769231,25,200,3,39,-5.20171228434297,"I_200_L_25_N_3"
"11465","16041316555633692017-05-02","LM",17.8752107925801,21.3333333333333,50,200,3,75,-3.45812254075323,"I_200_L_50_N_3"
"11466","16041316555633692017-05-02","LM",17.8752107925801,24.4897959183673,100,200,3,150,-6.61458512578724,"I_200_L_100_N_3"
"11467","16041316555633692017-07-13","LM",15.4300168634064,10,25,25,1,100,5.43001686340641,"I_25_L_25_N_1"
"11468","16041316555633692017-07-13","LM",15.4300168634064,14.7208121827411,50,25,1,200,0.709204680665291,"I_25_L_50_N_1"
"11469","16041316555633692017-07-13","LM",15.4300168634064,15.1515151515152,100,25,1,400,0.278501711891256,"I_25_L_100_N_1"
"11470","16041316555633692017-07-13","LM",15.4300168634064,12,25,50,1,50,3.43001686340641,"I_50_L_25_N_1"
"11471","16041316555633692017-07-13","LM",15.4300168634064,20.2020202020202,50,50,1,100,-4.77200333861379,"I_50_L_50_N_1"
"11472","16041316555633692017-07-13","LM",15.4300168634064,16.6666666666667,100,50,1,200,-1.23664980326026,"I_50_L_100_N_1"
"11473","16041316555633692017-07-13","LM",15.4300168634064,16,25,100,1,25,-0.569983136593592,"I_100_L_25_N_1"
"11474","16041316555633692017-07-13","LM",15.4300168634064,18,50,100,1,50,-2.56998313659359,"I_100_L_50_N_1"
"11475","16041316555633692017-07-13","LM",15.4300168634064,21.2121212121212,100,100,1,100,-5.7821043487148,"I_100_L_100_N_1"
"11476","16041316555633692017-07-13","LM",15.4300168634064,23.0769230769231,25,200,1,13,-7.64690621351667,"I_200_L_25_N_1"
"11477","16041316555633692017-07-13","LM",15.4300168634064,24,50,200,1,25,-8.56998313659359,"I_200_L_50_N_1"
"11478","16041316555633692017-07-13","LM",15.4300168634064,14.2857142857143,100,200,1,50,1.14430257769212,"I_200_L_100_N_1"
"11479","16041316555633692017-07-13","LM",15.4300168634064,10,25,25,2,200,5.43001686340641,"I_25_L_25_N_2"
"11480","16041316555633692017-07-13","LM",15.4300168634064,13.4517766497462,50,25,2,400,1.97824021366021,"I_25_L_50_N_2"
"11481","16041316555633692017-07-13","LM",15.4300168634064,14.7914032869785,100,25,2,800,0.6386135764279,"I_25_L_100_N_2"
"11482","16041316555633692017-07-13","LM",15.4300168634064,17,25,50,2,100,-1.56998313659359,"I_50_L_25_N_2"
"11483","16041316555633692017-07-13","LM",15.4300168634064,17.6767676767677,50,50,2,200,-2.24675081336127,"I_50_L_50_N_2"
"11484","16041316555633692017-07-13","LM",15.4300168634064,16.9191919191919,100,50,2,400,-1.48917505578551,"I_50_L_100_N_2"
"11485","16041316555633692017-07-13","LM",15.4300168634064,14,25,100,2,50,1.43001686340641,"I_100_L_25_N_2"
"11486","16041316555633692017-07-13","LM",15.4300168634064,20,50,100,2,100,-4.56998313659359,"I_100_L_50_N_2"
"11487","16041316555633692017-07-13","LM",15.4300168634064,14.6464646464646,100,100,2,200,0.783552216941761,"I_100_L_100_N_2"
"11488","16041316555633692017-07-13","LM",15.4300168634064,15.3846153846154,25,200,2,26,0.0454014787910229,"I_200_L_25_N_2"
"11489","16041316555633692017-07-13","LM",15.4300168634064,14,50,200,2,50,1.43001686340641,"I_200_L_50_N_2"
"11490","16041316555633692017-07-13","LM",15.4300168634064,16.3265306122449,100,200,2,100,-0.89651374883849,"I_200_L_100_N_2"
"11491","16041316555633692017-07-13","LM",15.4300168634064,12.6666666666667,25,25,3,300,2.76335019673974,"I_25_L_25_N_3"
"11492","16041316555633692017-07-13","LM",15.4300168634064,14.3824027072758,50,25,3,600,1.0476141561306,"I_25_L_50_N_3"
"11493","16041316555633692017-07-13","LM",15.4300168634064,15.4300168634064,100,25,3,1200,0,"NWERN Base"
"11494","16041316555633692017-07-13","LM",15.4300168634064,14,25,50,3,150,1.43001686340641,"I_50_L_25_N_3"
"11495","16041316555633692017-07-13","LM",15.4300168634064,16.8350168350168,50,50,3,300,-1.40499997161043,"I_50_L_50_N_3"
"11496","16041316555633692017-07-13","LM",15.4300168634064,16.8350168350168,100,50,3,600,-1.40499997161043,"I_50_L_100_N_3"
"11497","16041316555633692017-07-13","LM",15.4300168634064,17.3333333333333,25,100,3,75,-1.90331646992692,"I_100_L_25_N_3"
"11498","16041316555633692017-07-13","LM",15.4300168634064,18,50,100,3,150,-2.56998313659359,"I_100_L_50_N_3"
"11499","16041316555633692017-07-13","LM",15.4300168634064,16.8350168350168,100,100,3,300,-1.40499997161043,"I_100_L_100_N_3"
"11500","16041316555633692017-07-13","LM",15.4300168634064,17.9487179487179,25,200,3,39,-2.51870108531154,"I_200_L_25_N_3"
"11501","16041316555633692017-07-13","LM",15.4300168634064,17.3333333333333,50,200,3,75,-1.90331646992692,"I_200_L_50_N_3"
"11502","16041316555633692017-07-13","LM",15.4300168634064,15.6462585034014,100,200,3,150,-0.216241639994953,"I_200_L_100_N_3"
"11503","16041316555633692017-10-12","LM",30.4384485666105,42,25,25,1,100,-11.5615514333895,"I_25_L_25_N_1"
"11504","16041316555633692017-10-12","LM",30.4384485666105,31.4720812182741,50,25,1,200,-1.03363265166366,"I_25_L_50_N_1"
"11505","16041316555633692017-10-12","LM",30.4384485666105,36.2025316455696,100,25,1,400,-5.76408307895917,"I_25_L_100_N_1"
"11506","16041316555633692017-10-12","LM",30.4384485666105,38,25,50,1,50,-7.56155143338955,"I_50_L_25_N_1"
"11507","16041316555633692017-10-12","LM",30.4384485666105,29.2929292929293,50,50,1,100,1.14551927368116,"I_50_L_50_N_1"
"11508","16041316555633692017-10-12","LM",30.4384485666105,32.8282828282828,100,50,1,200,-2.38983426167238,"I_50_L_100_N_1"
"11509","16041316555633692017-10-12","LM",30.4384485666105,28,25,100,1,25,2.43844856661045,"I_100_L_25_N_1"
"11510","16041316555633692017-10-12","LM",30.4384485666105,24,50,100,1,50,6.43844856661045,"I_100_L_50_N_1"
"11511","16041316555633692017-10-12","LM",30.4384485666105,31.3131313131313,100,100,1,100,-0.874682746520858,"I_100_L_100_N_1"
"11512","16041316555633692017-10-12","LM",30.4384485666105,30.7692307692308,25,200,1,13,-0.330782202620316,"I_200_L_25_N_1"
"11513","16041316555633692017-10-12","LM",30.4384485666105,36,50,200,1,25,-5.56155143338955,"I_200_L_50_N_1"
"11514","16041316555633692017-10-12","LM",30.4384485666105,34.6938775510204,100,200,1,50,-4.25542898440995,"I_200_L_100_N_1"
"11515","16041316555633692017-10-12","LM",30.4384485666105,37.5,25,25,2,200,-7.06155143338955,"I_25_L_25_N_2"
"11516","16041316555633692017-10-12","LM",30.4384485666105,35.7868020304569,50,25,2,400,-5.3483534638464,"I_25_L_50_N_2"
"11517","16041316555633692017-10-12","LM",30.4384485666105,29.9620733249052,100,25,2,800,0.47637524170527,"I_25_L_100_N_2"
"11518","16041316555633692017-10-12","LM",30.4384485666105,37,25,50,2,100,-6.56155143338955,"I_50_L_25_N_2"
"11519","16041316555633692017-10-12","LM",30.4384485666105,29.2929292929293,50,50,2,200,1.14551927368116,"I_50_L_50_N_2"
"11520","16041316555633692017-10-12","LM",30.4384485666105,27.7777777777778,100,50,2,400,2.66067078883268,"I_50_L_100_N_2"
"11521","16041316555633692017-10-12","LM",30.4384485666105,40,25,100,2,50,-9.56155143338955,"I_100_L_25_N_2"
"11522","16041316555633692017-10-12","LM",30.4384485666105,25,50,100,2,100,5.43844856661045,"I_100_L_50_N_2"
"11523","16041316555633692017-10-12","LM",30.4384485666105,33.3333333333333,100,100,2,200,-2.89488476672288,"I_100_L_100_N_2"
"11524","16041316555633692017-10-12","LM",30.4384485666105,46.1538461538462,25,200,2,26,-15.7153975872357,"I_200_L_25_N_2"
"11525","16041316555633692017-10-12","LM",30.4384485666105,28,50,200,2,50,2.43844856661045,"I_200_L_50_N_2"
"11526","16041316555633692017-10-12","LM",30.4384485666105,32.6530612244898,100,200,2,100,-2.21461265787934,"I_200_L_100_N_2"
"11527","16041316555633692017-10-12","LM",30.4384485666105,37.3333333333333,25,25,3,300,-6.89488476672288,"I_25_L_25_N_3"
"11528","16041316555633692017-10-12","LM",30.4384485666105,31.9256756756757,50,25,3,600,-1.48722710906522,"I_25_L_50_N_3"
"11529","16041316555633692017-10-12","LM",30.4384485666105,30.4384485666105,100,25,3,1200,0,"NWERN Base"
"11530","16041316555633692017-10-12","LM",30.4384485666105,34,25,50,3,150,-3.56155143338955,"I_50_L_25_N_3"
"11531","16041316555633692017-10-12","LM",30.4384485666105,29.2929292929293,50,50,3,300,1.14551927368116,"I_50_L_50_N_3"
"11532","16041316555633692017-10-12","LM",30.4384485666105,29.4612794612795,100,50,3,600,0.977169105330994,"I_50_L_100_N_3"
"11533","16041316555633692017-10-12","LM",30.4384485666105,36,25,100,3,75,-5.56155143338955,"I_100_L_25_N_3"
"11534","16041316555633692017-10-12","LM",30.4384485666105,30,50,100,3,150,0.438448566610454,"I_100_L_50_N_3"
"11535","16041316555633692017-10-12","LM",30.4384485666105,30.6397306397306,100,100,3,300,-0.201282073120186,"I_100_L_100_N_3"
"11536","16041316555633692017-10-12","LM",30.4384485666105,46.1538461538462,25,200,3,39,-15.7153975872357,"I_200_L_25_N_3"
"11537","16041316555633692017-10-12","LM",30.4384485666105,33.3333333333333,50,200,3,75,-2.89488476672288,"I_200_L_50_N_3"
"11538","16041316555633692017-10-12","LM",30.4384485666105,31.2925170068027,100,200,3,150,-0.854068440192268,"I_200_L_100_N_3"
"11539","16041316555633692018-03-05","LM",26.2225969645868,18,25,25,1,100,8.22259696458685,"I_25_L_25_N_1"
"11540","16041316555633692018-03-05","LM",26.2225969645868,39.0862944162437,50,25,1,200,-12.8636974516568,"I_25_L_50_N_1"
"11541","16041316555633692018-03-05","LM",26.2225969645868,33.6708860759494,100,25,1,400,-7.44828911136252,"I_25_L_100_N_1"
"11542","16041316555633692018-03-05","LM",26.2225969645868,30,25,50,1,50,-3.77740303541315,"I_50_L_25_N_1"
"11543","16041316555633692018-03-05","LM",26.2225969645868,43.4343434343434,50,50,1,100,-17.2117464697566,"I_50_L_50_N_1"
"11544","16041316555633692018-03-05","LM",26.2225969645868,20.2020202020202,100,50,1,200,6.02057676256664,"I_50_L_100_N_1"
"11545","16041316555633692018-03-05","LM",26.2225969645868,44,25,100,1,25,-17.7774030354132,"I_100_L_25_N_1"
"11546","16041316555633692018-03-05","LM",26.2225969645868,40,50,100,1,50,-13.7774030354132,"I_100_L_50_N_1"
"11547","16041316555633692018-03-05","LM",26.2225969645868,30.3030303030303,100,100,1,100,-4.08043333844346,"I_100_L_100_N_1"
"11548","16041316555633692018-03-05","LM",26.2225969645868,38.4615384615385,25,200,1,13,-12.2389414969516,"I_200_L_25_N_1"
"11549","16041316555633692018-03-05","LM",26.2225969645868,24,50,200,1,25,2.22259696458685,"I_200_L_50_N_1"
"11550","16041316555633692018-03-05","LM",26.2225969645868,30.6122448979592,100,200,1,50,-4.38964793337234,"I_200_L_100_N_1"
"11551","16041316555633692018-03-05","LM",26.2225969645868,31,25,25,2,200,-4.77740303541315,"I_25_L_25_N_2"
"11552","16041316555633692018-03-05","LM",26.2225969645868,30.9644670050761,50,25,2,400,-4.7418700404893,"I_25_L_50_N_2"
"11553","16041316555633692018-03-05","LM",26.2225969645868,26.4222503160556,100,25,2,800,-0.199653351468779,"I_25_L_100_N_2"
"11554","16041316555633692018-03-05","LM",26.2225969645868,22,25,50,2,100,4.22259696458685,"I_50_L_25_N_2"
"11555","16041316555633692018-03-05","LM",26.2225969645868,29.7979797979798,50,50,2,200,-3.57538283339295,"I_50_L_50_N_2"
"11556","16041316555633692018-03-05","LM",26.2225969645868,23.2323232323232,100,50,2,400,2.99027373226361,"I_50_L_100_N_2"
"11557","16041316555633692018-03-05","LM",26.2225969645868,30,25,100,2,50,-3.77740303541315,"I_100_L_25_N_2"
"11558","16041316555633692018-03-05","LM",26.2225969645868,30,50,100,2,100,-3.77740303541315,"I_100_L_50_N_2"
"11559","16041316555633692018-03-05","LM",26.2225969645868,25.7575757575758,100,100,2,200,0.465021207011088,"I_100_L_100_N_2"
"11560","16041316555633692018-03-05","LM",26.2225969645868,38.4615384615385,25,200,2,26,-12.2389414969516,"I_200_L_25_N_2"
"11561","16041316555633692018-03-05","LM",26.2225969645868,32,50,200,2,50,-5.77740303541315,"I_200_L_50_N_2"
"11562","16041316555633692018-03-05","LM",26.2225969645868,24.4897959183673,100,200,2,100,1.7328010462195,"I_200_L_100_N_2"
"11563","16041316555633692018-03-05","LM",26.2225969645868,26.6666666666667,25,25,3,300,-0.444069702079823,"I_25_L_25_N_3"
"11564","16041316555633692018-03-05","LM",26.2225969645868,26.1824324324324,50,25,3,600,0.0401645321544137,"I_25_L_50_N_3"
"11565","16041316555633692018-03-05","LM",26.2225969645868,26.2225969645868,100,25,3,1200,0,"NWERN Base"
"11566","16041316555633692018-03-05","LM",26.2225969645868,28.6666666666667,25,50,3,150,-2.44406970207982,"I_50_L_25_N_3"
"11567","16041316555633692018-03-05","LM",26.2225969645868,27.6094276094276,50,50,3,300,-1.38683064484076,"I_50_L_50_N_3"
"11568","16041316555633692018-03-05","LM",26.2225969645868,27.6094276094276,100,50,3,600,-1.38683064484076,"I_50_L_100_N_3"
"11569","16041316555633692018-03-05","LM",26.2225969645868,32,25,100,3,75,-5.77740303541315,"I_100_L_25_N_3"
"11570","16041316555633692018-03-05","LM",26.2225969645868,28.6666666666667,50,100,3,150,-2.44406970207982,"I_100_L_50_N_3"
"11571","16041316555633692018-03-05","LM",26.2225969645868,27.9461279461279,100,100,3,300,-1.7235309815411,"I_100_L_100_N_3"
"11572","16041316555633692018-03-05","LM",26.2225969645868,30.7692307692308,25,200,3,39,-4.54663380464392,"I_200_L_25_N_3"
"11573","16041316555633692018-03-05","LM",26.2225969645868,32,50,200,3,75,-5.77740303541315,"I_200_L_50_N_3"
"11574","16041316555633692018-03-05","LM",26.2225969645868,26.530612244898,100,200,3,150,-0.308015280311114,"I_200_L_100_N_3"
"11575","16041316555633692018-05-31","LM",31.7607413647852,34,25,25,1,100,-2.23925863521483,"I_25_L_25_N_1"
"11576","16041316555633692018-05-31","LM",31.7607413647852,38.5786802030457,50,25,1,200,-6.81793883826051,"I_25_L_50_N_1"
"11577","16041316555633692018-05-31","LM",31.7607413647852,28.8607594936709,100,25,1,400,2.89998187111429,"I_25_L_100_N_1"
"11578","16041316555633692018-05-31","LM",31.7607413647852,34,25,50,1,50,-2.23925863521483,"I_50_L_25_N_1"
"11579","16041316555633692018-05-31","LM",31.7607413647852,42.4242424242424,50,50,1,100,-10.6635010594572,"I_50_L_50_N_1"
"11580","16041316555633692018-05-31","LM",31.7607413647852,36.8686868686869,100,50,1,200,-5.1079455039017,"I_50_L_100_N_1"
"11581","16041316555633692018-05-31","LM",31.7607413647852,32,25,100,1,25,-0.239258635214828,"I_100_L_25_N_1"
"11582","16041316555633692018-05-31","LM",31.7607413647852,42,50,100,1,50,-10.2392586352148,"I_100_L_50_N_1"
"11583","16041316555633692018-05-31","LM",31.7607413647852,37.3737373737374,100,100,1,100,-5.61299600895221,"I_100_L_100_N_1"
"11584","16041316555633692018-05-31","LM",31.7607413647852,23.0769230769231,25,200,1,13,8.6838182878621,"I_200_L_25_N_1"
"11585","16041316555633692018-05-31","LM",31.7607413647852,40,50,200,1,25,-8.23925863521483,"I_200_L_50_N_1"
"11586","16041316555633692018-05-31","LM",31.7607413647852,30.6122448979592,100,200,1,50,1.14849646682599,"I_200_L_100_N_1"
"11587","16041316555633692018-05-31","LM",31.7607413647852,35.5,25,25,2,200,-3.73925863521483,"I_25_L_25_N_2"
"11588","16041316555633692018-05-31","LM",31.7607413647852,33.502538071066,50,25,2,400,-1.74179670628082,"I_25_L_50_N_2"
"11589","16041316555633692018-05-31","LM",31.7607413647852,31.2262958280657,100,25,2,800,0.534445536719431,"I_25_L_100_N_2"
"11590","16041316555633692018-05-31","LM",31.7607413647852,35,25,50,2,100,-3.23925863521483,"I_50_L_25_N_2"
"11591","16041316555633692018-05-31","LM",31.7607413647852,27.7777777777778,50,50,2,200,3.98296358700739,"I_50_L_50_N_2"
"11592","16041316555633692018-05-31","LM",31.7607413647852,31.5656565656566,100,50,2,400,0.195084799128608,"I_50_L_100_N_2"
"11593","16041316555633692018-05-31","LM",31.7607413647852,34,25,100,2,50,-2.23925863521483,"I_100_L_25_N_2"
"11594","16041316555633692018-05-31","LM",31.7607413647852,36,50,100,2,100,-4.23925863521483,"I_100_L_50_N_2"
"11595","16041316555633692018-05-31","LM",31.7607413647852,32.3232323232323,100,100,2,200,-0.562490958447153,"I_100_L_100_N_2"
"11596","16041316555633692018-05-31","LM",31.7607413647852,23.0769230769231,25,200,2,26,8.6838182878621,"I_200_L_25_N_2"
"11597","16041316555633692018-05-31","LM",31.7607413647852,22,50,200,2,50,9.76074136478517,"I_200_L_50_N_2"
"11598","16041316555633692018-05-31","LM",31.7607413647852,29.5918367346939,100,200,2,100,2.16890463009129,"I_200_L_100_N_2"
"11599","16041316555633692018-05-31","LM",31.7607413647852,33.3333333333333,25,25,3,300,-1.57259196854816,"I_25_L_25_N_3"
"11600","16041316555633692018-05-31","LM",31.7607413647852,31.9256756756757,50,25,3,600,-0.164934310890505,"I_25_L_50_N_3"
"11601","16041316555633692018-05-31","LM",31.7607413647852,31.7607413647852,100,25,3,1200,0,"NWERN Base"
"11602","16041316555633692018-05-31","LM",31.7607413647852,34.6666666666667,25,50,3,150,-2.90592530188149,"I_50_L_25_N_3"
"11603","16041316555633692018-05-31","LM",31.7607413647852,32.6599326599327,50,50,3,300,-0.899191295147485,"I_50_L_50_N_3"
"11604","16041316555633692018-05-31","LM",31.7607413647852,33.3333333333333,100,50,3,600,-1.57259196854816,"I_50_L_100_N_3"
"11605","16041316555633692018-05-31","LM",31.7607413647852,33.3333333333333,25,100,3,75,-1.57259196854816,"I_100_L_25_N_3"
"11606","16041316555633692018-05-31","LM",31.7607413647852,31.3333333333333,50,100,3,150,0.42740803145184,"I_100_L_50_N_3"
"11607","16041316555633692018-05-31","LM",31.7607413647852,34.006734006734,100,100,3,300,-2.24599264194883,"I_100_L_100_N_3"
"11608","16041316555633692018-05-31","LM",31.7607413647852,25.6410256410256,25,200,3,39,6.11971572375953,"I_200_L_25_N_3"
"11609","16041316555633692018-05-31","LM",31.7607413647852,28,50,200,3,75,3.76074136478517,"I_200_L_50_N_3"
