"","PrimaryKey","gap_class","nwern_percent","nwern_n","nwern_length","total_line_length","length","n","percent","group","n_lines","line_length","percent_difference"
"2940","15080712440114922018-10-25","201-Inf",72.1833333333333,38,21655,15000,11916,21,79.44,"L_50_N_3",3,50,-7.25666666666666
"2941","15080712440114922018-10-25","201-Inf",72.1833333333333,38,21655,10000,7719,12,77.19,"L_100_N_1",1,100,-5.00666666666666
"2942","15080712440114922018-10-25","201-Inf",72.1833333333333,38,21655,20000,15247,27,76.235,"L_100_N_2",2,100,-4.05166666666666
"2943","15080712440114922018-10-25","201-Inf",72.1833333333333,38,21655,30000,21655,38,72.1833333333333,"NWERN Base",3,100,0
"2944","15080712440114922018-10-25","25-51",1.87,14,561,2500,134,3,5.36,"L_25_N_1",1,25,-3.49
"2945","15080712440114922018-10-25","25-51",1.87,14,561,5000,87,2,1.74,"L_25_N_2",2,25,0.13
"2946","15080712440114922018-10-25","25-51",1.87,14,561,7500,109,3,1.45333333333333,"L_25_N_3",3,25,0.416666666666667
"2947","15080712440114922018-10-25","25-51",1.87,14,561,5000,25,1,0.5,"L_50_N_1",1,50,1.37
"2948","15080712440114922018-10-25","25-51",1.87,14,561,10000,278,6,2.78,"L_50_N_2",2,50,-0.91
"2949","15080712440114922018-10-25","25-51",1.87,14,561,15000,160,4,1.06666666666667,"L_50_N_3",3,50,0.803333333333333
"2950","15080712440114922018-10-25","25-51",1.87,14,561,10000,75,2,0.75,"L_100_N_1",1,100,1.12
"2951","15080712440114922018-10-25","25-51",1.87,14,561,20000,296,7,1.48,"L_100_N_2",2,100,0.39
"2952","15080712440114922018-10-25","25-51",1.87,14,561,30000,561,14,1.87,"NWERN Base",3,100,0
"2953","15080712440114922018-10-25","51-101",5.14666666666667,20,1544,2500,155,2,6.2,"L_25_N_1",1,25,-1.05333333333333
"2954","15080712440114922018-10-25","51-101",5.14666666666667,20,1544,5000,359,5,7.18,"L_25_N_2",2,25,-2.03333333333333
"2955","15080712440114922018-10-25","51-101",5.14666666666667,20,1544,7500,423,6,5.64,"L_25_N_3",3,25,-0.493333333333333
"2956","15080712440114922018-10-25","51-101",5.14666666666667,20,1544,5000,162,2,3.24,"L_50_N_1",1,50,1.90666666666667
"2957","15080712440114922018-10-25","51-101",5.14666666666667,20,1544,10000,195,3,1.95,"L_50_N_2",2,50,3.19666666666667
"2958","15080712440114922018-10-25","51-101",5.14666666666667,20,1544,15000,461,6,3.07333333333333,"L_50_N_3",3,50,2.07333333333333
"2959","15080712440114922018-10-25","51-101",5.14666666666667,20,1544,10000,287,4,2.87,"L_100_N_1",1,100,2.27666666666667
"2960","15080712440114922018-10-25","51-101",5.14666666666667,20,1544,20000,624,8,3.12,"L_100_N_2",2,100,2.02666666666667
"2961","15080712440114922018-10-25","51-101",5.14666666666667,20,1544,30000,1544,20,5.14666666666667,"NWERN Base",3,100,0
"2962","15080712440114922018-10-25","NoGap",0.556666666666667,15,167,2500,15,1,0.6,"L_25_N_1",1,25,-0.0433333333333333
"2963","15080712440114922018-10-25","NoGap",0.556666666666667,15,167,5000,91,8,1.82,"L_25_N_2",2,25,-1.26333333333333
"2964","15080712440114922018-10-25","NoGap",0.556666666666667,15,167,7500,58,6,0.773333333333333,"L_25_N_3",3,25,-0.216666666666667
"2965","15080712440114922018-10-25","NoGap",0.556666666666667,15,167,5000,35,4,0.7,"L_50_N_1",1,50,-0.143333333333333
"2966","15080712440114922018-10-25","NoGap",0.556666666666667,15,167,10000,72,6,0.72,"L_50_N_2",2,50,-0.163333333333333
"2967","15080712440114922018-10-25","NoGap",0.556666666666667,15,167,15000,43,5,0.286666666666667,"L_50_N_3",3,50,0.27
"2968","15080712440114922018-10-25","NoGap",0.556666666666667,15,167,10000,43,5,0.43,"L_100_N_1",1,100,0.126666666666667
"2969","15080712440114922018-10-25","NoGap",0.556666666666667,15,167,20000,107,10,0.535,"L_100_N_2",2,100,0.0216666666666667
"2970","15080712440114922018-10-25","NoGap",0.556666666666667,15,167,30000,167,15,0.556666666666667,"NWERN Base",3,100,0
"2971","15080712440114922019-05-30","101-201",13.2733333333333,29,3982,2500,0,0,0,"L_25_N_1",1,25,13.2733333333333
"2972","15080712440114922019-05-30","101-201",13.2733333333333,29,3982,5000,794,6,15.88,"L_25_N_2",2,25,-2.60666666666667
"2973","15080712440114922019-05-30","101-201",13.2733333333333,29,3982,7500,635,5,8.46666666666667,"L_25_N_3",3,25,4.80666666666667
"2974","15080712440114922019-05-30","101-201",13.2733333333333,29,3982,5000,112,1,2.24,"L_50_N_1",1,50,11.0333333333333
"2975","15080712440114922019-05-30","101-201",13.2733333333333,29,3982,10000,1614,12,16.14,"L_50_N_2",2,50,-2.86666666666667
"2976","15080712440114922019-05-30","101-201",13.2733333333333,29,3982,15000,2326,17,15.5066666666667,"L_50_N_3",3,50,-2.23333333333333
"2977","15080712440114922019-05-30","101-201",13.2733333333333,29,3982,10000,1466,11,14.66,"L_100_N_1",1,100,-1.38666666666667
"2978","15080712440114922019-05-30","101-201",13.2733333333333,29,3982,20000,3158,23,15.79,"L_100_N_2",2,100,-2.51666666666667
"2979","15080712440114922019-05-30","101-201",13.2733333333333,29,3982,30000,3982,29,13.2733333333333,"NWERN Base",3,100,0
"2980","15080712440114922019-05-30","20-25",0.513333333333333,7,154,2500,0,0,0,"L_25_N_1",1,25,0.513333333333333
"2981","15080712440114922019-05-30","20-25",0.513333333333333,7,154,5000,44,2,0.88,"L_25_N_2",2,25,-0.366666666666667
"2982","15080712440114922019-05-30","20-25",0.513333333333333,7,154,7500,45,2,0.6,"L_25_N_3",3,25,-0.0866666666666667
"2983","15080712440114922019-05-30","20-25",0.513333333333333,7,154,5000,0,0,0,"L_50_N_1",1,50,0.513333333333333
"2984","15080712440114922019-05-30","20-25",0.513333333333333,7,154,10000,65,3,0.65,"L_50_N_2",2,50,-0.136666666666667
"2985","15080712440114922019-05-30","20-25",0.513333333333333,7,154,15000,85,4,0.566666666666667,"L_50_N_3",3,50,-0.0533333333333333
"2986","15080712440114922019-05-30","20-25",0.513333333333333,7,154,10000,66,3,0.66,"L_100_N_1",1,100,-0.146666666666667
"2987","15080712440114922019-05-30","20-25",0.513333333333333,7,154,20000,134,6,0.67,"L_100_N_2",2,100,-0.156666666666667
"2988","15080712440114922019-05-30","20-25",0.513333333333333,7,154,30000,154,7,0.513333333333333,"NWERN Base",3,100,0
"2989","15080712440114922019-05-30","201-Inf",69.1066666666667,45,20732,2500,2211,5,88.44,"L_25_N_1",1,25,-19.3333333333333
"2990","15080712440114922019-05-30","201-Inf",69.1066666666667,45,20732,5000,2863,7,57.26,"L_25_N_2",2,25,11.8466666666667
"2991","15080712440114922019-05-30","201-Inf",69.1066666666667,45,20732,7500,5314,12,70.8533333333333,"L_25_N_3",3,25,-1.74666666666667
"2992","15080712440114922019-05-30","201-Inf",69.1066666666667,45,20732,5000,4373,7,87.46,"L_50_N_1",1,50,-18.3533333333333
"2993","15080712440114922019-05-30","201-Inf",69.1066666666667,45,20732,10000,6499,13,64.99,"L_50_N_2",2,50,4.11666666666666
"2994","15080712440114922019-05-30","201-Inf",69.1066666666667,45,20732,15000,9970,21,66.4666666666667,"L_50_N_3",3,50,2.64
"2995","15080712440114922019-05-30","201-Inf",69.1066666666667,45,20732,10000,6051,14,60.51,"L_100_N_1",1,100,8.59666666666667
"2996","15080712440114922019-05-30","201-Inf",69.1066666666667,45,20732,20000,12802,30,64.01,"L_100_N_2",2,100,5.09666666666666
"2997","15080712440114922019-05-30","201-Inf",69.1066666666667,45,20732,30000,20732,45,69.1066666666667,"NWERN Base",3,100,0
"2998","15080712440114922019-05-30","25-51",2.87333333333333,23,862,2500,37,1,1.48,"L_25_N_1",1,25,1.39333333333333
"2999","15080712440114922019-05-30","25-51",2.87333333333333,23,862,5000,233,6,4.66,"L_25_N_2",2,25,-1.78666666666667
"3000","15080712440114922019-05-30","25-51",2.87333333333333,23,862,7500,266,7,3.54666666666667,"L_25_N_3",3,25,-0.673333333333334
"3001","15080712440114922019-05-30","25-51",2.87333333333333,23,862,5000,75,2,1.5,"L_50_N_1",1,50,1.37333333333333
"3002","15080712440114922019-05-30","25-51",2.87333333333333,23,862,10000,268,7,2.68,"L_50_N_2",2,50,0.193333333333333
"3003","15080712440114922019-05-30","25-51",2.87333333333333,23,862,15000,429,11,2.86,"L_50_N_3",3,50,0.0133333333333332
"3004","15080712440114922019-05-30","25-51",2.87333333333333,23,862,10000,305,8,3.05,"L_100_N_1",1,100,-0.176666666666667
"3005","15080712440114922019-05-30","25-51",2.87333333333333,23,862,20000,626,17,3.13,"L_100_N_2",2,100,-0.256666666666667
"3006","15080712440114922019-05-30","25-51",2.87333333333333,23,862,30000,862,23,2.87333333333333,"NWERN Base",3,100,0
"3007","15080712440114922019-05-30","51-101",7.30333333333333,31,2191,2500,189,3,7.56,"L_25_N_1",1,25,-0.256666666666667
"3008","15080712440114922019-05-30","51-101",7.30333333333333,31,2191,5000,668,9,13.36,"L_25_N_2",2,25,-6.05666666666667
"3009","15080712440114922019-05-30","51-101",7.30333333333333,31,2191,7500,488,8,6.50666666666667,"L_25_N_3",3,25,0.796666666666668
"3010","15080712440114922019-05-30","51-101",7.30333333333333,31,2191,5000,359,5,7.18,"L_50_N_1",1,50,0.123333333333333
"3011","15080712440114922019-05-30","51-101",7.30333333333333,31,2191,10000,596,9,5.96,"L_50_N_2",2,50,1.34333333333333
"3012","15080712440114922019-05-30","51-101",7.30333333333333,31,2191,15000,984,14,6.56,"L_50_N_3",3,50,0.743333333333333
"3013","15080712440114922019-05-30","51-101",7.30333333333333,31,2191,10000,1037,14,10.37,"L_100_N_1",1,100,-3.06666666666667
"3014","15080712440114922019-05-30","51-101",7.30333333333333,31,2191,20000,1529,22,7.645,"L_100_N_2",2,100,-0.341666666666667
"3015","15080712440114922019-05-30","51-101",7.30333333333333,31,2191,30000,2191,31,7.30333333333333,"NWERN Base",3,100,0
"3016","15080712440114922019-05-30","NoGap",1.6,38,480,2500,18,1,0.72,"L_25_N_1",1,25,0.88
"3017","15080712440114922019-05-30","NoGap",1.6,38,480,5000,116,10,2.32,"L_25_N_2",2,25,-0.72
"3018","15080712440114922019-05-30","NoGap",1.6,38,480,7500,231,19,3.08,"L_25_N_3",3,25,-1.48
"3019","15080712440114922019-05-30","NoGap",1.6,38,480,5000,18,1,0.36,"L_50_N_1",1,50,1.24
"3020","15080712440114922019-05-30","NoGap",1.6,38,480,10000,247,20,2.47,"L_50_N_2",2,50,-0.87
"3021","15080712440114922019-05-30","NoGap",1.6,38,480,15000,308,25,2.05333333333333,"L_50_N_3",3,50,-0.453333333333333
"3022","15080712440114922019-05-30","NoGap",1.6,38,480,10000,245,19,2.45,"L_100_N_1",1,100,-0.85
"3023","15080712440114922019-05-30","NoGap",1.6,38,480,20000,401,32,2.005,"L_100_N_2",2,100,-0.405
"3024","15080712440114922019-05-30","NoGap",1.6,38,480,30000,480,38,1.6,"NWERN Base",3,100,0
"3025","15080712440114922019-07-16","101-201",1.63666666666667,4,491,2500,0,0,0,"L_25_N_1",1,25,1.63666666666667
"3026","15080712440114922019-07-16","101-201",1.63666666666667,4,491,5000,0,0,0,"L_25_N_2",2,25,1.63666666666667
"3027","15080712440114922019-07-16","101-201",1.63666666666667,4,491,7500,105,1,1.4,"L_25_N_3",3,25,0.236666666666667
"3028","15080712440114922019-07-16","101-201",1.63666666666667,4,491,5000,0,0,0,"L_50_N_1",1,50,1.63666666666667
"3029","15080712440114922019-07-16","101-201",1.63666666666667,4,491,10000,135,1,1.35,"L_50_N_2",2,50,0.286666666666667
"3030","15080712440114922019-07-16","101-201",1.63666666666667,4,491,15000,135,1,0.9,"L_50_N_3",3,50,0.736666666666667
"3031","15080712440114922019-07-16","101-201",1.63666666666667,4,491,10000,282,2,2.82,"L_100_N_1",1,100,-1.18333333333333
"3032","15080712440114922019-07-16","101-201",1.63666666666667,4,491,20000,491,4,2.455,"L_100_N_2",2,100,-0.818333333333333
"3033","15080712440114922019-07-16","101-201",1.63666666666667,4,491,30000,491,4,1.63666666666667,"NWERN Base",3,100,0
"3034","15080712440114922019-07-16","20-25",0.223333333333333,3,67,2500,0,0,0,"L_25_N_1",1,25,0.223333333333333
"3035","15080712440114922019-07-16","20-25",0.223333333333333,3,67,5000,22,1,0.44,"L_25_N_2",2,25,-0.216666666666667
"3036","15080712440114922019-07-16","20-25",0.223333333333333,3,67,7500,0,0,0,"L_25_N_3",3,25,0.223333333333333
"3037","15080712440114922019-07-16","20-25",0.223333333333333,3,67,5000,22,1,0.44,"L_50_N_1",1,50,-0.216666666666667
"3038","15080712440114922019-07-16","20-25",0.223333333333333,3,67,10000,45,2,0.45,"L_50_N_2",2,50,-0.226666666666667
"3039","15080712440114922019-07-16","20-25",0.223333333333333,3,67,15000,45,2,0.3,"L_50_N_3",3,50,-0.0766666666666667
"3040","15080712440114922019-07-16","20-25",0.223333333333333,3,67,10000,45,2,0.45,"L_100_N_1",1,100,-0.226666666666667
"3041","15080712440114922019-07-16","20-25",0.223333333333333,3,67,20000,45,2,0.225,"L_100_N_2",2,100,-0.00166666666666665
"3042","15080712440114922019-07-16","20-25",0.223333333333333,3,67,30000,67,3,0.223333333333333,"NWERN Base",3,100,0
"3043","15080712440114922019-07-16","201-Inf",4.43666666666667,3,1331,2500,0,0,0,"L_25_N_1",1,25,4.43666666666667
"3044","15080712440114922019-07-16","201-Inf",4.43666666666667,3,1331,5000,0,0,0,"L_25_N_2",2,25,4.43666666666667
"3045","15080712440114922019-07-16","201-Inf",4.43666666666667,3,1331,7500,650,2,8.66666666666667,"L_25_N_3",3,25,-4.23
"3046","15080712440114922019-07-16","201-Inf",4.43666666666667,3,1331,5000,0,0,0,"L_50_N_1",1,50,4.43666666666667
"3047","15080712440114922019-07-16","201-Inf",4.43666666666667,3,1331,10000,681,1,6.81,"L_50_N_2",2,50,-2.37333333333333
"3048","15080712440114922019-07-16","201-Inf",4.43666666666667,3,1331,15000,681,1,4.54,"L_50_N_3",3,50,-0.103333333333333
"3049","15080712440114922019-07-16","201-Inf",4.43666666666667,3,1331,10000,681,1,6.81,"L_100_N_1",1,100,-2.37333333333333
"3050","15080712440114922019-07-16","201-Inf",4.43666666666667,3,1331,20000,1331,3,6.655,"L_100_N_2",2,100,-2.21833333333333
"3051","15080712440114922019-07-16","201-Inf",4.43666666666667,3,1331,30000,1331,3,4.43666666666667,"NWERN Base",3,100,0
"3052","15080712440114922019-07-16","25-51",0.616666666666667,6,185,2500,49,1,1.96,"L_25_N_1",1,25,-1.34333333333333
"3053","15080712440114922019-07-16","25-51",0.616666666666667,6,185,5000,26,1,0.52,"L_25_N_2",2,25,0.0966666666666667
"3054","15080712440114922019-07-16","25-51",0.616666666666667,6,185,7500,143,4,1.90666666666667,"L_25_N_3",3,25,-1.29
"3055","15080712440114922019-07-16","25-51",0.616666666666667,6,185,5000,0,0,0,"L_50_N_1",1,50,0.616666666666667
"3056","15080712440114922019-07-16","25-51",0.616666666666667,6,185,10000,117,4,1.17,"L_50_N_2",2,50,-0.553333333333333
"3057","15080712440114922019-07-16","25-51",0.616666666666667,6,185,15000,140,4,0.933333333333333,"L_50_N_3",3,50,-0.316666666666667
"3058","15080712440114922019-07-16","25-51",0.616666666666667,6,185,10000,117,4,1.17,"L_100_N_1",1,100,-0.553333333333333
"3059","15080712440114922019-07-16","25-51",0.616666666666667,6,185,20000,185,6,0.925,"L_100_N_2",2,100,-0.308333333333333
"3060","15080712440114922019-07-16","25-51",0.616666666666667,6,185,30000,185,6,0.616666666666667,"NWERN Base",3,100,0
"3061","15080712440114922019-07-16","51-101",1.19,5,357,2500,0,0,0,"L_25_N_1",1,25,1.19
"3062","15080712440114922019-07-16","51-101",1.19,5,357,5000,200,3,4,"L_25_N_2",2,25,-2.81
"3063","15080712440114922019-07-16","51-101",1.19,5,357,7500,337,5,4.49333333333333,"L_25_N_3",3,25,-3.30333333333333
"3064","15080712440114922019-07-16","51-101",1.19,5,357,5000,68,1,1.36,"L_50_N_1",1,50,-0.17
"3065","15080712440114922019-07-16","51-101",1.19,5,357,10000,199,3,1.99,"L_50_N_2",2,50,-0.8
"3066","15080712440114922019-07-16","51-101",1.19,5,357,15000,152,2,1.01333333333333,"L_50_N_3",3,50,0.176666666666667
"3067","15080712440114922019-07-16","51-101",1.19,5,357,10000,53,1,0.53,"L_100_N_1",1,100,0.66
"3068","15080712440114922019-07-16","51-101",1.19,5,357,20000,204,3,1.02,"L_100_N_2",2,100,0.17
"3069","15080712440114922019-07-16","51-101",1.19,5,357,30000,357,5,1.19,"NWERN Base",3,100,0
"3070","15080712440114922019-07-16","NoGap",1.16333333333333,43,349,2500,27,4,1.08,"L_25_N_1",1,25,0.0833333333333333
"3071","15080712440114922019-07-16","NoGap",1.16333333333333,43,349,5000,53,5,1.06,"L_25_N_2",2,25,0.103333333333333
"3072","15080712440114922019-07-16","NoGap",1.16333333333333,43,349,7500,89,9,1.18666666666667,"L_25_N_3",3,25,-0.0233333333333332
"3073","15080712440114922019-07-16","NoGap",1.16333333333333,43,349,5000,37,4,0.74,"L_50_N_1",1,50,0.423333333333333
"3074","15080712440114922019-07-16","NoGap",1.16333333333333,43,349,10000,131,18,1.31,"L_50_N_2",2,50,-0.146666666666667
"3075","15080712440114922019-07-16","NoGap",1.16333333333333,43,349,15000,176,24,1.17333333333333,"L_50_N_3",3,50,-0.01
"3076","15080712440114922019-07-16","NoGap",1.16333333333333,43,349,10000,131,18,1.31,"L_100_N_1",1,100,-0.146666666666667
"3077","15080712440114922019-07-16","NoGap",1.16333333333333,43,349,20000,252,31,1.26,"L_100_N_2",2,100,-0.0966666666666667
"3078","15080712440114922019-07-16","NoGap",1.16333333333333,43,349,30000,349,43,1.16333333333333,"NWERN Base",3,100,0
"3079","15080712440114922019-10-31","101-201",1.98666666666667,4,596,2500,0,0,0,"L_25_N_1",1,25,1.98666666666667
"3080","15080712440114922019-10-31","101-201",1.98666666666667,4,596,5000,0,0,0,"L_25_N_2",2,25,1.98666666666667
"3081","15080712440114922019-10-31","101-201",1.98666666666667,4,596,7500,0,0,0,"L_25_N_3",3,25,1.98666666666667
"3082","15080712440114922019-10-31","101-201",1.98666666666667,4,596,5000,271,2,5.42,"L_50_N_1",1,50,-3.43333333333333
"3083","15080712440114922019-10-31","101-201",1.98666666666667,4,596,10000,271,2,2.71,"L_50_N_2",2,50,-0.723333333333333
"3084","15080712440114922019-10-31","101-201",1.98666666666667,4,596,15000,150,1,1,"L_50_N_3",3,50,0.986666666666667
"3085","15080712440114922019-10-31","101-201",1.98666666666667,4,596,10000,175,1,1.75,"L_100_N_1",1,100,0.236666666666667
"3086","15080712440114922019-10-31","101-201",1.98666666666667,4,596,20000,325,2,1.625,"L_100_N_2",2,100,0.361666666666667
"3087","15080712440114922019-10-31","101-201",1.98666666666667,4,596,30000,596,4,1.98666666666667,"NWERN Base",3,100,0
"3088","15080712440114922019-10-31","20-25",0.426666666666667,6,128,2500,0,0,0,"L_25_N_1",1,25,0.426666666666667
"3089","15080712440114922019-10-31","20-25",0.426666666666667,6,128,5000,68,3,1.36,"L_25_N_2",2,25,-0.933333333333333
"3090","15080712440114922019-10-31","20-25",0.426666666666667,6,128,7500,21,1,0.28,"L_25_N_3",3,25,0.146666666666667
"3091","15080712440114922019-10-31","20-25",0.426666666666667,6,128,5000,21,1,0.42,"L_50_N_1",1,50,0.00666666666666671
"3092","15080712440114922019-10-31","20-25",0.426666666666667,6,128,10000,68,3,0.68,"L_50_N_2",2,50,-0.253333333333333
"3093","15080712440114922019-10-31","20-25",0.426666666666667,6,128,15000,87,4,0.58,"L_50_N_3",3,50,-0.153333333333333
"3094","15080712440114922019-10-31","20-25",0.426666666666667,6,128,10000,60,3,0.6,"L_100_N_1",1,100,-0.173333333333333
"3095","15080712440114922019-10-31","20-25",0.426666666666667,6,128,20000,107,5,0.535,"L_100_N_2",2,100,-0.108333333333333
"3096","15080712440114922019-10-31","20-25",0.426666666666667,6,128,30000,128,6,0.426666666666667,"NWERN Base",3,100,0
"3097","15080712440114922019-10-31","201-Inf",13.1033333333333,8,3931,2500,253,1,10.12,"L_25_N_1",1,25,2.98333333333333
"3098","15080712440114922019-10-31","201-Inf",13.1033333333333,8,3931,5000,1532,2,30.64,"L_25_N_2",2,25,-17.5366666666667
"3099","15080712440114922019-10-31","201-Inf",13.1033333333333,8,3931,7500,1623,3,21.64,"L_25_N_3",3,25,-8.53666666666667
"3100","15080712440114922019-10-31","201-Inf",13.1033333333333,8,3931,5000,1515,2,30.3,"L_50_N_1",1,50,-17.1966666666667
"3101","15080712440114922019-10-31","201-Inf",13.1033333333333,8,3931,10000,1924,3,19.24,"L_50_N_2",2,50,-6.13666666666666
"3102","15080712440114922019-10-31","201-Inf",13.1033333333333,8,3931,15000,1025,3,6.83333333333333,"L_50_N_3",3,50,6.27
"3103","15080712440114922019-10-31","201-Inf",13.1033333333333,8,3931,10000,1397,3,13.97,"L_100_N_1",1,100,-0.866666666666665
"3104","15080712440114922019-10-31","201-Inf",13.1033333333333,8,3931,20000,2169,5,10.845,"L_100_N_2",2,100,2.25833333333333
"3105","15080712440114922019-10-31","201-Inf",13.1033333333333,8,3931,30000,3931,8,13.1033333333333,"NWERN Base",3,100,0
"3106","15080712440114922019-10-31","25-51",1.17,11,351,2500,27,1,1.08,"L_25_N_1",1,25,0.0899999999999999
"3107","15080712440114922019-10-31","25-51",1.17,11,351,5000,0,0,0,"L_25_N_2",2,25,1.17
