"","PrimaryKey","indicator","nwern_height","nwern_pin_n","mean_height","line_length","interval","n_lines","pin_n","difference","group"
"1709","15052012001494532020-09-17","mean_height",30.2,150,30.0952380952381,100,40,3,30,0.104761904761904,"I_40_L_100_N_3"
"1710","15052012001494532020-12-09","mean_height",30.1694915254237,150,37.4444444444444,25,8,1,12,-7.27495291902071,"I_8_L_25_N_1"
"1711","15052012001494532020-12-09","mean_height",30.1694915254237,150,19.3888888888889,25,8,2,24,10.7806026365348,"I_8_L_25_N_2"
"1712","15052012001494532020-12-09","mean_height",30.1694915254237,150,29.2083333333333,25,8,3,36,0.961158192090398,"I_8_L_25_N_3"
"1713","15052012001494532020-12-09","mean_height",30.1694915254237,150,11.5,25,16,1,6,18.6694915254237,"I_16_L_25_N_1"
"1714","15052012001494532020-12-09","mean_height",30.1694915254237,150,26.5555555555556,25,16,2,12,3.61393596986817,"I_16_L_25_N_2"
"1715","15052012001494532020-12-09","mean_height",30.1694915254237,150,30.3846153846154,25,16,3,18,-0.215123859191653,"I_16_L_25_N_3"
"1716","15052012001494532020-12-09","mean_height",30.1694915254237,150,27.6666666666667,25,24,1,4,2.50282485875706,"I_24_L_25_N_1"
"1717","15052012001494532020-12-09","mean_height",30.1694915254237,150,47.25,25,24,2,8,-17.0805084745763,"I_24_L_25_N_2"
"1718","15052012001494532020-12-09","mean_height",30.1694915254237,150,33.8333333333333,25,24,3,12,-3.66384180790961,"I_24_L_25_N_3"
"1719","15052012001494532020-12-09","mean_height",30.1694915254237,150,61.5,25,32,1,3,-31.3305084745763,"I_32_L_25_N_1"
"1720","15052012001494532020-12-09","mean_height",30.1694915254237,150,14.4,25,32,2,6,15.7694915254237,"I_32_L_25_N_2"
"1721","15052012001494532020-12-09","mean_height",30.1694915254237,150,27.8571428571429,25,32,3,9,2.31234866828087,"I_32_L_25_N_3"
"1722","15052012001494532020-12-09","mean_height",30.1694915254237,150,17.5,25,40,1,3,12.6694915254237,"I_40_L_25_N_1"
"1723","15052012001494532020-12-09","mean_height",30.1694915254237,150,34.25,25,40,2,6,-4.08050847457627,"I_40_L_25_N_2"
"1724","15052012001494532020-12-09","mean_height",30.1694915254237,150,31,25,40,3,9,-0.83050847457627,"I_40_L_25_N_3"
"1725","15052012001494532020-12-09","mean_height",30.1694915254237,150,28.2222222222222,50,8,1,25,1.94726930320151,"I_8_L_50_N_1"
"1726","15052012001494532020-12-09","mean_height",30.1694915254237,150,32.25,50,8,2,50,-2.08050847457627,"I_8_L_50_N_2"
"1727","15052012001494532020-12-09","mean_height",30.1694915254237,150,36.3214285714286,50,8,3,75,-6.15193704600484,"I_8_L_50_N_3"
"1728","15052012001494532020-12-09","mean_height",30.1694915254237,150,23.2222222222222,50,16,1,13,6.94726930320151,"I_16_L_50_N_1"
"1729","15052012001494532020-12-09","mean_height",30.1694915254237,150,31.4736842105263,50,16,2,26,-1.30419268510258,"I_16_L_50_N_2"
"1730","15052012001494532020-12-09","mean_height",30.1694915254237,150,30.3666666666667,50,16,3,39,-0.197175141242937,"I_16_L_50_N_3"
"1731","15052012001494532020-12-09","mean_height",30.1694915254237,150,32.4,50,24,1,9,-2.23050847457627,"I_24_L_50_N_1"
"1732","15052012001494532020-12-09","mean_height",30.1694915254237,150,36.1666666666667,50,24,2,18,-5.99717514124293,"I_24_L_50_N_2"
"1733","15052012001494532020-12-09","mean_height",30.1694915254237,150,30.4,50,24,3,27,-0.230508474576268,"I_24_L_50_N_3"
"1734","15052012001494532020-12-09","mean_height",30.1694915254237,150,49,50,32,1,7,-18.8305084745763,"I_32_L_50_N_1"
"1735","15052012001494532020-12-09","mean_height",30.1694915254237,150,46.5555555555556,50,32,2,14,-16.3860640301318,"I_32_L_50_N_2"
"1736","15052012001494532020-12-09","mean_height",30.1694915254237,150,30.6666666666667,50,32,3,21,-0.497175141242938,"I_32_L_50_N_3"
"1737","15052012001494532020-12-09","mean_height",30.1694915254237,150,32,50,40,1,5,-1.83050847457627,"I_40_L_50_N_1"
"1738","15052012001494532020-12-09","mean_height",30.1694915254237,150,30.4285714285714,50,40,2,10,-0.259079903147697,"I_40_L_50_N_2"
"1739","15052012001494532020-12-09","mean_height",30.1694915254237,150,16.1818181818182,50,40,3,15,13.9876733436055,"I_40_L_50_N_3"
"1740","15052012001494532020-12-09","mean_height",30.1694915254237,150,24.2,100,8,1,50,5.96949152542373,"I_8_L_100_N_1"
"1741","15052012001494532020-12-09","mean_height",30.1694915254237,150,28.225,100,8,2,100,1.94449152542373,"I_8_L_100_N_2"
"1742","15052012001494532020-12-09","mean_height",30.1694915254237,150,30.1694915254237,100,8,3,150,0,"NWERN Base"
"1743","15052012001494532020-12-09","mean_height",30.1694915254237,150,32.9523809523809,100,16,1,25,-2.78288942695722,"I_16_L_100_N_1"
"1744","15052012001494532020-12-09","mean_height",30.1694915254237,150,29.4594594594595,100,16,2,50,0.71003206596427,"I_16_L_100_N_2"
"1745","15052012001494532020-12-09","mean_height",30.1694915254237,150,30.7241379310345,100,16,3,75,-0.554646405610754,"I_16_L_100_N_3"
"1746","15052012001494532020-12-09","mean_height",30.1694915254237,150,40.1538461538462,100,24,1,17,-9.98435462842242,"I_24_L_100_N_1"
"1747","15052012001494532020-12-09","mean_height",30.1694915254237,150,31.9230769230769,100,24,2,34,-1.75358539765319,"I_24_L_100_N_2"
"1748","15052012001494532020-12-09","mean_height",30.1694915254237,150,32.9487179487179,100,24,3,51,-2.77922642329422,"I_24_L_100_N_3"
"1749","15052012001494532020-12-09","mean_height",30.1694915254237,150,42.7,100,32,1,13,-12.5305084745763,"I_32_L_100_N_1"
"1750","15052012001494532020-12-09","mean_height",30.1694915254237,150,30.65,100,32,2,26,-0.480508474576268,"I_32_L_100_N_2"
"1751","15052012001494532020-12-09","mean_height",30.1694915254237,150,34.6666666666667,100,32,3,39,-4.49717514124293,"I_32_L_100_N_3"
"1752","15052012001494532020-12-09","mean_height",30.1694915254237,150,30.6,100,40,1,10,-0.430508474576271,"I_40_L_100_N_1"
"1753","15052012001494532020-12-09","mean_height",30.1694915254237,150,24.8571428571429,100,40,2,20,5.31234866828087,"I_40_L_100_N_2"
"1754","15052012001494532020-12-09","mean_height",30.1694915254237,150,28.1818181818182,100,40,3,30,1.98767334360555,"I_40_L_100_N_3"
"1755","15052012001494532021-03-18","mean_height",30.3454545454545,150,22.7777777777778,25,8,1,12,7.56767676767677,"I_8_L_25_N_1"
"1756","15052012001494532021-03-18","mean_height",30.3454545454545,150,26.3529411764706,25,8,2,24,3.99251336898396,"I_8_L_25_N_2"
"1757","15052012001494532021-03-18","mean_height",30.3454545454545,150,23.8260869565217,25,8,3,36,6.51936758893281,"I_8_L_25_N_3"
"1758","15052012001494532021-03-18","mean_height",30.3454545454545,150,35.4,25,16,1,6,-5.05454545454545,"I_16_L_25_N_1"
"1759","15052012001494532021-03-18","mean_height",30.3454545454545,150,32.5,25,16,2,12,-2.15454545454546,"I_16_L_25_N_2"
"1760","15052012001494532021-03-18","mean_height",30.3454545454545,150,28.2307692307692,25,16,3,18,2.11468531468531,"I_16_L_25_N_3"
"1761","15052012001494532021-03-18","mean_height",30.3454545454545,150,23,25,24,1,4,7.34545454545454,"I_24_L_25_N_1"
"1762","15052012001494532021-03-18","mean_height",30.3454545454545,150,47,25,24,2,8,-16.6545454545455,"I_24_L_25_N_2"
"1763","15052012001494532021-03-18","mean_height",30.3454545454545,150,49.1666666666667,25,24,3,12,-18.8212121212121,"I_24_L_25_N_3"
"1764","15052012001494532021-03-18","mean_height",30.3454545454545,150,51,25,32,1,3,-20.6545454545455,"I_32_L_25_N_1"
"1765","15052012001494532021-03-18","mean_height",30.3454545454545,150,34,25,32,2,6,-3.65454545454546,"I_32_L_25_N_2"
"1766","15052012001494532021-03-18","mean_height",30.3454545454545,150,44.25,25,32,3,9,-13.9045454545455,"I_32_L_25_N_3"
"1767","15052012001494532021-03-18","mean_height",30.3454545454545,150,13,25,40,1,3,17.3454545454545,"I_40_L_25_N_1"
"1768","15052012001494532021-03-18","mean_height",30.3454545454545,150,37,25,40,2,6,-6.65454545454546,"I_40_L_25_N_2"
"1769","15052012001494532021-03-18","mean_height",30.3454545454545,150,42,25,40,3,9,-11.6545454545455,"I_40_L_25_N_3"
"1770","15052012001494532021-03-18","mean_height",30.3454545454545,150,45.8823529411765,50,8,1,25,-15.5368983957219,"I_8_L_50_N_1"
"1771","15052012001494532021-03-18","mean_height",30.3454545454545,150,43.0294117647059,50,8,2,50,-12.6839572192513,"I_8_L_50_N_2"
"1772","15052012001494532021-03-18","mean_height",30.3454545454545,150,31.5769230769231,50,8,3,75,-1.23146853146853,"I_8_L_50_N_3"
"1773","15052012001494532021-03-18","mean_height",30.3454545454545,150,23,50,16,1,13,7.34545454545454,"I_16_L_50_N_1"
"1774","15052012001494532021-03-18","mean_height",30.3454545454545,150,26.7894736842105,50,16,2,26,3.55598086124402,"I_16_L_50_N_2"
"1775","15052012001494532021-03-18","mean_height",30.3454545454545,150,30.8571428571429,50,16,3,39,-0.511688311688314,"I_16_L_50_N_3"
"1776","15052012001494532021-03-18","mean_height",30.3454545454545,150,26,50,24,1,9,4.34545454545454,"I_24_L_50_N_1"
"1777","15052012001494532021-03-18","mean_height",30.3454545454545,150,34.5,50,24,2,18,-4.15454545454546,"I_24_L_50_N_2"
"1778","15052012001494532021-03-18","mean_height",30.3454545454545,150,29.1052631578947,50,24,3,27,1.24019138755981,"I_24_L_50_N_3"
"1779","15052012001494532021-03-18","mean_height",30.3454545454545,150,44,50,32,1,7,-13.6545454545455,"I_32_L_50_N_1"
"1780","15052012001494532021-03-18","mean_height",30.3454545454545,150,33.125,50,32,2,14,-2.77954545454546,"I_32_L_50_N_2"
"1781","15052012001494532021-03-18","mean_height",30.3454545454545,150,22.1538461538462,50,32,3,21,8.19160839160839,"I_32_L_50_N_3"
"1782","15052012001494532021-03-18","mean_height",30.3454545454545,150,20,50,40,1,5,10.3454545454545,"I_40_L_50_N_1"
"1783","15052012001494532021-03-18","mean_height",30.3454545454545,150,17.8571428571429,50,40,2,10,12.4883116883117,"I_40_L_50_N_2"
"1784","15052012001494532021-03-18","mean_height",30.3454545454545,150,29.5,50,40,3,15,0.845454545454544,"I_40_L_50_N_3"
"1785","15052012001494532021-03-18","mean_height",30.3454545454545,150,34.2058823529412,100,8,1,50,-3.86042780748663,"I_8_L_100_N_1"
"1786","15052012001494532021-03-18","mean_height",30.3454545454545,150,28.6184210526316,100,8,2,100,1.72703349282297,"I_8_L_100_N_2"
"1787","15052012001494532021-03-18","mean_height",30.3454545454545,150,30.3454545454545,100,8,3,150,0,"NWERN Base"
"1788","15052012001494532021-03-18","mean_height",30.3454545454545,150,35.8823529411765,100,16,1,25,-5.53689839572193,"I_16_L_100_N_1"
"1789","15052012001494532021-03-18","mean_height",30.3454545454545,150,28.2702702702703,100,16,2,50,2.07518427518427,"I_16_L_100_N_2"
"1790","15052012001494532021-03-18","mean_height",30.3454545454545,150,30.6666666666667,100,16,3,75,-0.321212121212124,"I_16_L_100_N_3"
"1791","15052012001494532021-03-18","mean_height",30.3454545454545,150,36.6428571428571,100,24,1,17,-6.2974025974026,"I_24_L_100_N_1"
"1792","15052012001494532021-03-18","mean_height",30.3454545454545,150,28.875,100,24,2,34,1.47045454545454,"I_24_L_100_N_2"
"1793","15052012001494532021-03-18","mean_height",30.3454545454545,150,31.7368421052632,100,24,3,51,-1.39138755980861,"I_24_L_100_N_3"
"1794","15052012001494532021-03-18","mean_height",30.3454545454545,150,29.75,100,32,1,13,0.595454545454544,"I_32_L_100_N_1"
"1795","15052012001494532021-03-18","mean_height",30.3454545454545,150,29.8823529411765,100,32,2,26,0.463101604278073,"I_32_L_100_N_2"
"1796","15052012001494532021-03-18","mean_height",30.3454545454545,150,33.1481481481481,100,32,3,39,-2.8026936026936,"I_32_L_100_N_3"
"1797","15052012001494532021-03-18","mean_height",30.3454545454545,150,33.8571428571429,100,40,1,10,-3.51168831168831,"I_40_L_100_N_1"
"1798","15052012001494532021-03-18","mean_height",30.3454545454545,150,28.8,100,40,2,20,1.54545454545454,"I_40_L_100_N_2"
"1799","15052012001494532021-03-18","mean_height",30.3454545454545,150,28.1,100,40,3,30,2.24545454545454,"I_40_L_100_N_3"
"1800","15052012001494532021-06-16","mean_height",25.2743362831858,150,31.2857142857143,25,8,1,12,-6.01137800252845,"I_8_L_25_N_1"
"1801","15052012001494532021-06-16","mean_height",25.2743362831858,150,21.5,25,8,2,24,3.77433628318584,"I_8_L_25_N_2"
"1802","15052012001494532021-06-16","mean_height",25.2743362831858,150,21.08,25,8,3,36,4.19433628318584,"I_8_L_25_N_3"
"1803","15052012001494532021-06-16","mean_height",25.2743362831858,150,17.3333333333333,25,16,1,6,7.94100294985251,"I_16_L_25_N_1"
"1804","15052012001494532021-06-16","mean_height",25.2743362831858,150,19.5,25,16,2,12,5.77433628318584,"I_16_L_25_N_2"
"1805","15052012001494532021-06-16","mean_height",25.2743362831858,150,22.8461538461538,25,16,3,18,2.42818243703199,"I_16_L_25_N_3"
"1806","15052012001494532021-06-16","mean_height",25.2743362831858,150,46,25,24,1,4,-20.7256637168142,"I_24_L_25_N_1"
"1807","15052012001494532021-06-16","mean_height",25.2743362831858,150,23.4,25,24,2,8,1.87433628318584,"I_24_L_25_N_2"
"1808","15052012001494532021-06-16","mean_height",25.2743362831858,150,21.1666666666667,25,24,3,12,4.10766961651917,"I_24_L_25_N_3"
"1809","15052012001494532021-06-16","mean_height",25.2743362831858,150,10.3333333333333,25,32,1,3,14.9410029498525,"I_32_L_25_N_1"
"1810","15052012001494532021-06-16","mean_height",25.2743362831858,150,12.4,25,32,2,6,12.8743362831858,"I_32_L_25_N_2"
"1811","15052012001494532021-06-16","mean_height",25.2743362831858,150,16.7142857142857,25,32,3,9,8.56005056890012,"I_32_L_25_N_3"
"1812","15052012001494532021-06-16","mean_height",25.2743362831858,150,14,25,40,1,3,11.2743362831858,"I_40_L_25_N_1"
"1813","15052012001494532021-06-16","mean_height",25.2743362831858,150,11,25,40,2,6,14.2743362831858,"I_40_L_25_N_2"
"1814","15052012001494532021-06-16","mean_height",25.2743362831858,150,22.2,25,40,3,9,3.07433628318584,"I_40_L_25_N_3"
"1815","15052012001494532021-06-16","mean_height",25.2743362831858,150,27.4,50,8,1,25,-2.12566371681416,"I_8_L_50_N_1"
"1816","15052012001494532021-06-16","mean_height",25.2743362831858,150,19.7142857142857,50,8,2,50,5.56005056890012,"I_8_L_50_N_2"
"1817","15052012001494532021-06-16","mean_height",25.2743362831858,150,24.0535714285714,50,8,3,75,1.22076485461441,"I_8_L_50_N_3"
"1818","15052012001494532021-06-16","mean_height",25.2743362831858,150,31.5,50,16,1,13,-6.22566371681416,"I_16_L_50_N_1"
"1819","15052012001494532021-06-16","mean_height",25.2743362831858,150,27,50,16,2,26,-1.72566371681416,"I_16_L_50_N_2"
"1820","15052012001494532021-06-16","mean_height",25.2743362831858,150,27.1666666666667,50,16,3,39,-1.89233038348083,"I_16_L_50_N_3"
"1821","15052012001494532021-06-16","mean_height",25.2743362831858,150,28.1428571428571,50,24,1,9,-2.8685208596713,"I_24_L_50_N_1"
"1822","15052012001494532021-06-16","mean_height",25.2743362831858,150,19.7857142857143,50,24,2,18,5.48862199747155,"I_24_L_50_N_2"
"1823","15052012001494532021-06-16","mean_height",25.2743362831858,150,22.4736842105263,50,24,3,27,2.80065207265952,"I_24_L_50_N_3"
"1824","15052012001494532021-06-16","mean_height",25.2743362831858,150,21.25,50,32,1,7,4.02433628318584,"I_32_L_50_N_1"
"1825","15052012001494532021-06-16","mean_height",25.2743362831858,150,39.9,50,32,2,14,-14.6256637168142,"I_32_L_50_N_2"
"1826","15052012001494532021-06-16","mean_height",25.2743362831858,150,41.3846153846154,50,32,3,21,-16.1102791014295,"I_32_L_50_N_3"
"1827","15052012001494532021-06-16","mean_height",25.2743362831858,150,22,50,40,1,5,3.27433628318584,"I_40_L_50_N_1"
"1828","15052012001494532021-06-16","mean_height",25.2743362831858,150,25.2222222222222,50,40,2,10,0.0521140609636177,"I_40_L_50_N_2"
"1829","15052012001494532021-06-16","mean_height",25.2743362831858,150,24.4,50,40,3,15,0.874336283185841,"I_40_L_50_N_3"
"1830","15052012001494532021-06-16","mean_height",25.2743362831858,150,26.6756756756757,100,8,1,50,-1.40133939248984,"I_8_L_100_N_1"
"1831","15052012001494532021-06-16","mean_height",25.2743362831858,150,24.5921052631579,100,8,2,100,0.682231020027945,"I_8_L_100_N_2"
"1832","15052012001494532021-06-16","mean_height",25.2743362831858,150,25.2743362831858,100,8,3,150,0,"NWERN Base"
"1833","15052012001494532021-06-16","mean_height",25.2743362831858,150,26.65,100,16,1,25,-1.37566371681416,"I_16_L_100_N_1"
"1834","15052012001494532021-06-16","mean_height",25.2743362831858,150,26.7631578947368,100,16,2,50,-1.488821611551,"I_16_L_100_N_2"
"1835","15052012001494532021-06-16","mean_height",25.2743362831858,150,24.6964285714286,100,16,3,75,0.577907711757266,"I_16_L_100_N_3"
"1836","15052012001494532021-06-16","mean_height",25.2743362831858,150,21.3846153846154,100,24,1,17,3.88972089857046,"I_24_L_100_N_1"
"1837","15052012001494532021-06-16","mean_height",25.2743362831858,150,29.2962962962963,100,24,2,34,-4.02196001311046,"I_24_L_100_N_2"
"1838","15052012001494532021-06-16","mean_height",25.2743362831858,150,26.725,100,24,3,51,-1.45066371681416,"I_24_L_100_N_3"
"1839","15052012001494532021-06-16","mean_height",25.2743362831858,150,25.3333333333333,100,32,1,13,-0.058997050147493,"I_32_L_100_N_1"
"1840","15052012001494532021-06-16","mean_height",25.2743362831858,150,25.6842105263158,100,32,2,26,-0.409874243129952,"I_32_L_100_N_2"
"1841","15052012001494532021-06-16","mean_height",25.2743362831858,150,26.9333333333333,100,32,3,39,-1.65899705014749,"I_32_L_100_N_3"
"1842","15052012001494532021-06-16","mean_height",25.2743362831858,150,30,100,40,1,10,-4.72566371681416,"I_40_L_100_N_1"
"1843","15052012001494532021-06-16","mean_height",25.2743362831858,150,29.6,100,40,2,20,-4.32566371681416,"I_40_L_100_N_2"
"1844","15052012001494532021-06-16","mean_height",25.2743362831858,150,26.9166666666667,100,40,3,30,-1.64233038348083,"I_40_L_100_N_3"
"1845","15052012001494532021-09-23","mean_height",55,150,51.4545454545455,25,8,1,12,3.54545454545455,"I_8_L_25_N_1"
"1846","15052012001494532021-09-23","mean_height",55,150,57.1363636363636,25,8,2,24,-2.13636363636363,"I_8_L_25_N_2"
"1847","15052012001494532021-09-23","mean_height",55,150,56.969696969697,25,8,3,36,-1.96969696969697,"I_8_L_25_N_3"
"1848","15052012001494532021-09-23","mean_height",55,150,53.8333333333333,25,16,1,6,1.16666666666666,"I_16_L_25_N_1"
"1849","15052012001494532021-09-23","mean_height",55,150,56.1,25,16,2,12,-1.1,"I_16_L_25_N_2"
"1850","15052012001494532021-09-23","mean_height",55,150,58.5,25,16,3,18,-3.5,"I_16_L_25_N_3"
"1851","15052012001494532021-09-23","mean_height",55,150,42.75,25,24,1,4,12.25,"I_24_L_25_N_1"
"1852","15052012001494532021-09-23","mean_height",55,150,65,25,24,2,8,-10,"I_24_L_25_N_2"
"1853","15052012001494532021-09-23","mean_height",55,150,63.6,25,24,3,12,-8.6,"I_24_L_25_N_3"
"1854","15052012001494532021-09-23","mean_height",55,150,41.6666666666667,25,32,1,3,13.3333333333333,"I_32_L_25_N_1"
"1855","15052012001494532021-09-23","mean_height",55,150,57.75,25,32,2,6,-2.75,"I_32_L_25_N_2"
"1856","15052012001494532021-09-23","mean_height",55,150,52.7142857142857,25,32,3,9,2.28571428571428,"I_32_L_25_N_3"
"1857","15052012001494532021-09-23","mean_height",55,150,28.6666666666667,25,40,1,3,26.3333333333333,"I_40_L_25_N_1"
"1858","15052012001494532021-09-23","mean_height",55,150,57.75,25,40,2,6,-2.75,"I_40_L_25_N_2"
"1859","15052012001494532021-09-23","mean_height",55,150,38.2857142857143,25,40,3,9,16.7142857142857,"I_40_L_25_N_3"
"1860","15052012001494532021-09-23","mean_height",55,150,62.7391304347826,50,8,1,25,-7.73913043478261,"I_8_L_50_N_1"
